#A:alice B:bob intr:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X21'], [6, 'X26'], [7, 'X30'], [8, 'X34'], [9, 'X39'], [10, 'X44']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
,2,0,alice,-,AnBx_Params,X1;X6,anbxj.AnBx_Params
,2,0,alice,-,AnBx_Params,alice;X1;X6,anbxj.AnBx_Params
,2,0,alice,charlie,sent,alice;X1;X6,javax.crypto.SealedObject
,2,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,2,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,2,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,2,0,charlie,-,eq_check,alice,java.lang.String.toString
,2,1,charlie,-,AnBx_Params,alice;@51565ec2,anbxj.AnBx_Params
,2,1,charlie,bob,sent,alice;@51565ec2,javax.crypto.SealedObject
,2,1,bob,charlie,received,alice;@51565ec2,javax.crypto.SealedObject
,2,1,bob,-,AnBx_Params,X1;X6,anbxj.AnBx_Params
,2,1,bob,-,inv_check,X6,anbxj.Crypto_ByteArray.toString
,2,1,bob,-,eq_check,alice,java.lang.String.toString
,2,2,bob,-,generateNumber,X7,anbxj.Crypto_ByteArray
,2,2,bob,-,generateNumber,X8,anbxj.Crypto_ByteArray
,2,2,bob,-,AnBx_Params,X9;X8,anbxj.AnBx_Params
,2,2,bob,charlie,sent,X9;X8,javax.crypto.SealedObject
,2,2,charlie,bob,received,X9;X8,javax.crypto.SealedObject
,2,2,charlie,-,inv_check,@4cc0edeb,javax.crypto.SealedObject.toString
,2,2,charlie,-,inv_check,@51565ec2,javax.crypto.SealedObject.toString
,2,3,charlie,alice,sent,@4cc0edeb,javax.crypto.SealedObject
,2,3,alice,charlie,received,@4cc0edeb,javax.crypto.SealedObject
,2,3,alice,-,eq_check,X9,anbxj.Crypto_ByteArray.toString
,2,4,alice,charlie,sent,@f6c48ac,javax.crypto.SealedObject
,2,4,charlie,alice,received,@f6c48ac,javax.crypto.SealedObject
,2,4,charlie,-,inv_check,@39aeed2f,javax.crypto.SealedObject.toString
,2,5,charlie,bob,sent,@39aeed2f,javax.crypto.SealedObject
,2,5,bob,charlie,received,@39aeed2f,javax.crypto.SealedObject
,2,5,bob,-,eq_check,X10,anbxj.Crypto_ByteArray.toString
,2,6,bob,charlie,sent,@61832929,javax.crypto.SealedObject
,2,6,charlie,bob,received,@61832929,javax.crypto.SealedObject
,2,6,charlie,-,inv_check,@6767c1fc,javax.crypto.SealedObject.toString
,2,7,charlie,alice,sent,@6767c1fc,javax.crypto.SealedObject
,2,7,alice,charlie,received,@6767c1fc,javax.crypto.SealedObject
,2,7,alice,-,inv_check,X8,anbxj.Crypto_ByteArray.toString
,2,7,alice,-,inv_check,X7,anbxj.Crypto_ByteArray.toString
,3,0,alice,-,eq_check,alice!,java.lang.String.toString
,3,0,alice,-,generateNumber,X11,anbxj.Crypto_ByteArray
,3,0,alice,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
,3,0,alice,-,AnBx_Params,alice;X1;X11,anbxj.AnBx_Params
,3,0,alice,charlie,sent,alice;X1;X11,javax.crypto.SealedObject
,3,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,3,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,3,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,3,0,charlie,-,eq_check,alice,java.lang.String.toString
,3,1,charlie,-,AnBx_Params,alice;@cc285f4,anbxj.AnBx_Params
,3,1,charlie,bob,sent,alice;@cc285f4,javax.crypto.SealedObject
,3,1,bob,charlie,received,alice;@cc285f4,javax.crypto.SealedObject
,3,1,bob,-,AnBx_Params,X1;X11,anbxj.AnBx_Params
,3,1,bob,-,inv_check,X11,anbxj.Crypto_ByteArray.toString
,3,1,bob,-,eq_check,alice,java.lang.String.toString
,3,2,bob,-,generateNumber,X12,anbxj.Crypto_ByteArray
,3,2,bob,-,generateNumber,X13,anbxj.Crypto_ByteArray
,3,2,bob,-,AnBx_Params,X14;X13,anbxj.AnBx_Params
,3,2,bob,charlie,sent,X14;X13,javax.crypto.SealedObject
,3,2,charlie,bob,received,X14;X13,javax.crypto.SealedObject
,3,2,charlie,-,inv_check,@4b9e13df,javax.crypto.SealedObject.toString
,3,2,charlie,-,inv_check,@cc285f4,javax.crypto.SealedObject.toString
,3,3,charlie,alice,sent,@4b9e13df,javax.crypto.SealedObject
,3,3,alice,charlie,received,@4b9e13df,javax.crypto.SealedObject
,3,3,alice,-,eq_check,X14,anbxj.Crypto_ByteArray.toString
,3,4,alice,charlie,sent,@7085bdee,javax.crypto.SealedObject
,3,4,charlie,alice,received,@7085bdee,javax.crypto.SealedObject
,3,4,charlie,-,inv_check,@1d057a39,javax.crypto.SealedObject.toString
,3,5,charlie,bob,sent,@1d057a39,javax.crypto.SealedObject
,3,5,bob,charlie,received,@1d057a39,javax.crypto.SealedObject
,3,5,bob,-,eq_check,X15,anbxj.Crypto_ByteArray.toString
,3,6,bob,charlie,sent,@1bce4f0a,javax.crypto.SealedObject
,3,6,charlie,bob,received,@1bce4f0a,javax.crypto.SealedObject
,3,6,charlie,-,inv_check,@224edc67,javax.crypto.SealedObject.toString
,3,7,charlie,alice,sent,@224edc67,javax.crypto.SealedObject
,3,7,alice,charlie,received,@224edc67,javax.crypto.SealedObject
,3,7,alice,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
,3,7,alice,-,inv_check,X12,anbxj.Crypto_ByteArray.toString
,4,0,alice,-,eq_check,alice!,java.lang.String.toString
,4,0,alice,-,generateNumber,X16,anbxj.Crypto_ByteArray
,4,0,alice,-,AnBx_Params,X1;X16,anbxj.AnBx_Params
,4,0,alice,-,AnBx_Params,alice;X1;X16,anbxj.AnBx_Params
,4,0,alice,charlie,sent,alice;X1;X16,javax.crypto.SealedObject
,4,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,4,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,4,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,4,0,charlie,-,eq_check,alice,java.lang.String.toString
,4,1,charlie,-,AnBx_Params,alice;@573f2bb1,anbxj.AnBx_Params
,4,1,charlie,bob,sent,alice;@573f2bb1,javax.crypto.SealedObject
,4,1,bob,charlie,received,alice;@573f2bb1,javax.crypto.SealedObject
,4,1,bob,-,AnBx_Params,X1;X0,anbxj.AnBx_Params
,4,1,bob,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
,4,1,bob,-,eq_check,alice,java.lang.String.toString
,4,2,bob,-,generateNumber,X17,anbxj.Crypto_ByteArray
,4,2,bob,-,generateNumber,X18,anbxj.Crypto_ByteArray
,4,2,bob,-,AnBx_Params,X4;X18,anbxj.AnBx_Params
,4,2,bob,charlie,sent,X4;X18,javax.crypto.SealedObject
,4,2,charlie,bob,received,X4;X18,javax.crypto.SealedObject
,4,2,charlie,-,inv_check,@4501b7af,javax.crypto.SealedObject.toString
,4,2,charlie,-,inv_check,@cc285f4,javax.crypto.SealedObject.toString
,4,3,charlie,alice,sent,@4501b7af,javax.crypto.SealedObject
,4,3,alice,charlie,received,@4501b7af,javax.crypto.SealedObject
,4,4,alice,charlie,sent,@148080bb,javax.crypto.SealedObject
,4,4,charlie,alice,received,@148080bb,javax.crypto.SealedObject
,4,4,charlie,-,inv_check,@61832929,javax.crypto.SealedObject.toString
,4,5,charlie,bob,sent,@61832929,javax.crypto.SealedObject
,4,5,bob,charlie,received,@61832929,javax.crypto.SealedObject
,4,5,bob,-,eq_check,X19,anbxj.Crypto_ByteArray.toString
,4,6,bob,charlie,sent,@57baeedf,javax.crypto.SealedObject
,4,6,charlie,bob,received,@57baeedf,javax.crypto.SealedObject
,4,6,charlie,-,inv_check,@3532ec19,javax.crypto.SealedObject.toString
,4,7,charlie,alice,sent,@3532ec19,javax.crypto.SealedObject
,4,7,alice,charlie,received,@3532ec19,javax.crypto.SealedObject
,4,7,alice,-,inv_check,X18,anbxj.Crypto_ByteArray.toString
,4,7,alice,-,inv_check,X17,anbxj.Crypto_ByteArray.toString
,5,0,alice,-,eq_check,alice!,java.lang.String.toString
,5,0,alice,-,generateNumber,X20,anbxj.Crypto_ByteArray
,5,0,alice,-,AnBx_Params,X1;X20,anbxj.AnBx_Params
,5,0,alice,-,AnBx_Params,alice;X1;X20,anbxj.AnBx_Params
,5,0,alice,charlie,sent,alice;X1;X20,javax.crypto.SealedObject
,5,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,5,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,5,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,5,0,charlie,-,eq_check,alice,java.lang.String.toString
,5,1,charlie,-,AnBx_Params,alice;@59f99ea,anbxj.AnBx_Params
,5,1,charlie,bob,sent,alice;@59f99ea,javax.crypto.SealedObject
,5,1,bob,charlie,received,alice;@59f99ea,javax.crypto.SealedObject
,5,1,bob,-,AnBx_Params,X1;X20,anbxj.AnBx_Params
,5,1,bob,-,inv_check,X20,anbxj.Crypto_ByteArray.toString
,5,1,bob,-,eq_check,alice,java.lang.String.toString
,5,2,bob,-,generateNumber,X21,anbxj.Crypto_ByteArray
,5,2,bob,-,generateNumber,X22,anbxj.Crypto_ByteArray
,5,2,bob,-,AnBx_Params,X23;X22,anbxj.AnBx_Params
,5,2,bob,charlie,sent,X23;X22,javax.crypto.SealedObject
,5,2,charlie,bob,received,X23;X22,javax.crypto.SealedObject
,5,2,charlie,-,inv_check,@66a3ffec,javax.crypto.SealedObject.toString
,5,2,charlie,-,inv_check,@59f99ea,javax.crypto.SealedObject.toString
,5,3,charlie,alice,sent,@66a3ffec,javax.crypto.SealedObject
,5,3,alice,charlie,received,@66a3ffec,javax.crypto.SealedObject
,5,3,alice,-,eq_check,X23,anbxj.Crypto_ByteArray.toString
,5,4,alice,charlie,sent,@66480dd7,javax.crypto.SealedObject
,5,4,charlie,alice,received,@66480dd7,javax.crypto.SealedObject
,5,4,charlie,-,inv_check,@42d80b78,javax.crypto.SealedObject.toString
,5,5,charlie,bob,sent,@42d80b78,javax.crypto.SealedObject
,5,5,bob,charlie,received,@42d80b78,javax.crypto.SealedObject
,5,5,bob,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
,5,6,bob,charlie,sent,@3abbfa04,javax.crypto.SealedObject
,5,6,charlie,bob,received,@3abbfa04,javax.crypto.SealedObject
,5,6,charlie,-,inv_check,@5e3a8624,javax.crypto.SealedObject.toString
,5,7,charlie,alice,sent,@5e3a8624,javax.crypto.SealedObject
,5,7,alice,charlie,received,@5e3a8624,javax.crypto.SealedObject
,5,7,alice,-,inv_check,X22,anbxj.Crypto_ByteArray.toString
,5,7,alice,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
,6,0,alice,-,eq_check,alice!,java.lang.String.toString
,6,0,alice,-,generateNumber,X25,anbxj.Crypto_ByteArray
,6,0,alice,-,AnBx_Params,X1;X25,anbxj.AnBx_Params
,6,0,alice,-,AnBx_Params,alice;X1;X25,anbxj.AnBx_Params
,6,0,alice,charlie,sent,alice;X1;X25,javax.crypto.SealedObject
,6,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,6,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,6,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,6,0,charlie,-,eq_check,alice,java.lang.String.toString
,6,1,charlie,-,AnBx_Params,alice;@573f2bb1,anbxj.AnBx_Params
,6,1,charlie,bob,sent,alice;@573f2bb1,javax.crypto.SealedObject
,6,1,bob,charlie,received,alice;@573f2bb1,javax.crypto.SealedObject
,6,1,bob,-,AnBx_Params,X1;X0,anbxj.AnBx_Params
,6,1,bob,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
,6,1,bob,-,eq_check,alice,java.lang.String.toString
,6,2,bob,-,generateNumber,X26,anbxj.Crypto_ByteArray
,6,2,bob,-,generateNumber,X27,anbxj.Crypto_ByteArray
,6,2,bob,-,AnBx_Params,X4;X27,anbxj.AnBx_Params
,6,2,bob,charlie,sent,X4;X27,javax.crypto.SealedObject
,6,2,charlie,bob,received,X4;X27,javax.crypto.SealedObject
,6,2,charlie,-,inv_check,@6a41eaa2,javax.crypto.SealedObject.toString
,6,2,charlie,-,inv_check,@59f99ea,javax.crypto.SealedObject.toString
,6,3,charlie,alice,sent,@6a41eaa2,javax.crypto.SealedObject
,6,3,alice,charlie,received,@6a41eaa2,javax.crypto.SealedObject
,6,4,alice,charlie,sent,@13a5fe33,javax.crypto.SealedObject
,6,4,charlie,alice,received,@13a5fe33,javax.crypto.SealedObject
,6,4,charlie,-,inv_check,@6093dd95,javax.crypto.SealedObject.toString
,6,5,charlie,bob,sent,@6093dd95,javax.crypto.SealedObject
,6,5,bob,charlie,received,@6093dd95,javax.crypto.SealedObject
,6,5,bob,-,eq_check,X28,anbxj.Crypto_ByteArray.toString
,6,6,bob,charlie,sent,@3fee9989,javax.crypto.SealedObject
,6,6,charlie,bob,received,@3fee9989,javax.crypto.SealedObject
,6,6,charlie,-,inv_check,@7d9d1a19,javax.crypto.SealedObject.toString
,6,7,charlie,alice,sent,@7d9d1a19,javax.crypto.SealedObject
,6,7,alice,charlie,received,@7d9d1a19,javax.crypto.SealedObject
,6,7,alice,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
,6,7,alice,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
,7,0,alice,-,eq_check,alice!,java.lang.String.toString
,7,0,alice,-,generateNumber,X29,anbxj.Crypto_ByteArray
,7,0,alice,-,AnBx_Params,X1;X29,anbxj.AnBx_Params
,7,0,alice,-,AnBx_Params,alice;X1;X29,anbxj.AnBx_Params
,7,0,alice,charlie,sent,alice;X1;X29,javax.crypto.SealedObject
,7,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,7,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,7,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,7,0,charlie,-,eq_check,alice,java.lang.String.toString
,7,1,charlie,-,AnBx_Params,alice;@573f2bb1,anbxj.AnBx_Params
,7,1,charlie,bob,sent,alice;@573f2bb1,javax.crypto.SealedObject
,7,1,bob,charlie,received,alice;@573f2bb1,javax.crypto.SealedObject
,7,1,bob,-,AnBx_Params,X1;X0,anbxj.AnBx_Params
,7,1,bob,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
,7,1,bob,-,eq_check,alice,java.lang.String.toString
,7,2,bob,-,generateNumber,X30,anbxj.Crypto_ByteArray
,7,2,bob,-,generateNumber,X31,anbxj.Crypto_ByteArray
,7,2,bob,-,AnBx_Params,X4;X31,anbxj.AnBx_Params
,7,2,bob,charlie,sent,X4;X31,javax.crypto.SealedObject
,7,2,charlie,bob,received,X4;X31,javax.crypto.SealedObject
,7,2,charlie,-,inv_check,@53b32d7,javax.crypto.SealedObject.toString
,7,2,charlie,-,inv_check,@59f99ea,javax.crypto.SealedObject.toString
,7,3,charlie,alice,sent,@53b32d7,javax.crypto.SealedObject
,7,3,alice,charlie,received,@53b32d7,javax.crypto.SealedObject
,7,4,alice,charlie,sent,@6ddf90b0,javax.crypto.SealedObject
,7,4,charlie,alice,received,@6ddf90b0,javax.crypto.SealedObject
,7,4,charlie,-,inv_check,@1a968a59,javax.crypto.SealedObject.toString
,7,5,charlie,bob,sent,@1a968a59,javax.crypto.SealedObject
,7,5,bob,charlie,received,@1a968a59,javax.crypto.SealedObject
,7,5,bob,-,eq_check,X32,anbxj.Crypto_ByteArray.toString
,7,6,bob,charlie,sent,@59494225,javax.crypto.SealedObject
,7,6,charlie,bob,received,@59494225,javax.crypto.SealedObject
,7,6,charlie,-,inv_check,@204f30ec,javax.crypto.SealedObject.toString
,7,7,charlie,alice,sent,@204f30ec,javax.crypto.SealedObject
,7,7,alice,charlie,received,@204f30ec,javax.crypto.SealedObject
,7,7,alice,-,inv_check,X31,anbxj.Crypto_ByteArray.toString
,7,7,alice,-,inv_check,X30,anbxj.Crypto_ByteArray.toString
,8,0,alice,-,eq_check,alice!,java.lang.String.toString
,8,0,alice,-,generateNumber,X33,anbxj.Crypto_ByteArray
,8,0,alice,-,AnBx_Params,X1;X33,anbxj.AnBx_Params
,8,0,alice,-,AnBx_Params,alice;X1;X33,anbxj.AnBx_Params
,8,0,alice,charlie,sent,alice;X1;X33,javax.crypto.SealedObject
,8,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,8,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,8,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,8,0,charlie,-,eq_check,alice,java.lang.String.toString
,8,1,charlie,-,AnBx_Params,alice;@146ba0ac,anbxj.AnBx_Params
,8,1,charlie,bob,sent,alice;@146ba0ac,javax.crypto.SealedObject
,8,1,bob,charlie,received,alice;@146ba0ac,javax.crypto.SealedObject
,8,1,bob,-,AnBx_Params,X1;X33,anbxj.AnBx_Params
,8,1,bob,-,inv_check,X33,anbxj.Crypto_ByteArray.toString
,8,1,bob,-,eq_check,alice,java.lang.String.toString
,8,2,bob,-,generateNumber,X34,anbxj.Crypto_ByteArray
,8,2,bob,-,generateNumber,X35,anbxj.Crypto_ByteArray
,8,2,bob,-,AnBx_Params,X36;X35,anbxj.AnBx_Params
,8,2,bob,charlie,sent,X36;X35,javax.crypto.SealedObject
,8,2,charlie,bob,received,X36;X35,javax.crypto.SealedObject
,8,2,charlie,-,inv_check,@13deb50e,javax.crypto.SealedObject.toString
,8,2,charlie,-,inv_check,@146ba0ac,javax.crypto.SealedObject.toString
,8,3,charlie,alice,sent,@13deb50e,javax.crypto.SealedObject
,8,3,alice,charlie,received,@13deb50e,javax.crypto.SealedObject
,8,3,alice,-,eq_check,X36,anbxj.Crypto_ByteArray.toString
,8,4,alice,charlie,sent,@7b49cea0,javax.crypto.SealedObject
,8,4,charlie,alice,received,@7b49cea0,javax.crypto.SealedObject
,8,4,charlie,-,inv_check,@57fffcd7,javax.crypto.SealedObject.toString
,8,5,charlie,bob,sent,@57fffcd7,javax.crypto.SealedObject
,8,5,bob,charlie,received,@57fffcd7,javax.crypto.SealedObject
,8,5,bob,-,eq_check,X37,anbxj.Crypto_ByteArray.toString
,8,6,bob,charlie,sent,@5025a98f,javax.crypto.SealedObject
,8,6,charlie,bob,received,@5025a98f,javax.crypto.SealedObject
,8,6,charlie,-,inv_check,@3c0ecd4b,javax.crypto.SealedObject.toString
,8,7,charlie,alice,sent,@3c0ecd4b,javax.crypto.SealedObject
,8,7,alice,charlie,received,@3c0ecd4b,javax.crypto.SealedObject
,8,7,alice,-,inv_check,X35,anbxj.Crypto_ByteArray.toString
,8,7,alice,-,inv_check,X34,anbxj.Crypto_ByteArray.toString
,9,0,alice,-,eq_check,alice!,java.lang.String.toString
,9,0,alice,-,generateNumber,X38,anbxj.Crypto_ByteArray
,9,0,alice,-,AnBx_Params,X1;X38,anbxj.AnBx_Params
,9,0,alice,-,AnBx_Params,alice;X1;X38,anbxj.AnBx_Params
,9,0,alice,charlie,sent,alice;X1;X38,javax.crypto.SealedObject
,9,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,9,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,9,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,9,0,charlie,-,eq_check,alice,java.lang.String.toString
,9,1,charlie,-,AnBx_Params,alice;@553f17c,anbxj.AnBx_Params
,9,1,charlie,bob,sent,alice;@553f17c,javax.crypto.SealedObject
,9,1,bob,charlie,received,alice;@553f17c,javax.crypto.SealedObject
,9,1,bob,-,AnBx_Params,X1;X38,anbxj.AnBx_Params
,9,1,bob,-,inv_check,X38,anbxj.Crypto_ByteArray.toString
,9,1,bob,-,eq_check,alice,java.lang.String.toString
,9,2,bob,-,generateNumber,X39,anbxj.Crypto_ByteArray
,9,2,bob,-,generateNumber,X40,anbxj.Crypto_ByteArray
,9,2,bob,-,AnBx_Params,X41;X40,anbxj.AnBx_Params
,9,2,bob,charlie,sent,X41;X40,javax.crypto.SealedObject
,9,2,charlie,bob,received,X41;X40,javax.crypto.SealedObject
,9,2,charlie,-,inv_check,@6500df86,javax.crypto.SealedObject.toString
,9,2,charlie,-,inv_check,@553f17c,javax.crypto.SealedObject.toString
,9,3,charlie,alice,sent,@6500df86,javax.crypto.SealedObject
,9,3,alice,charlie,received,@6500df86,javax.crypto.SealedObject
,9,3,alice,-,eq_check,X41,anbxj.Crypto_ByteArray.toString
,9,4,alice,charlie,sent,@35d176f7,javax.crypto.SealedObject
,9,4,charlie,alice,received,@35d176f7,javax.crypto.SealedObject
,9,4,charlie,-,inv_check,@4cf777e8,javax.crypto.SealedObject.toString
,9,5,charlie,bob,sent,@4cf777e8,javax.crypto.SealedObject
,9,5,bob,charlie,received,@4cf777e8,javax.crypto.SealedObject
,9,5,bob,-,eq_check,X42,anbxj.Crypto_ByteArray.toString
,9,6,bob,charlie,sent,@544fe44c,javax.crypto.SealedObject
,9,6,charlie,bob,received,@544fe44c,javax.crypto.SealedObject
,9,6,charlie,-,inv_check,@73ad2d6,javax.crypto.SealedObject.toString
,9,7,charlie,alice,sent,@73ad2d6,javax.crypto.SealedObject
,9,7,alice,charlie,received,@73ad2d6,javax.crypto.SealedObject
,9,7,alice,-,inv_check,X40,anbxj.Crypto_ByteArray.toString
,9,7,alice,-,inv_check,X39,anbxj.Crypto_ByteArray.toString
,10,0,alice,-,eq_check,alice!,java.lang.String.toString
,10,0,alice,-,generateNumber,X43,anbxj.Crypto_ByteArray
,10,0,alice,-,AnBx_Params,X1;X43,anbxj.AnBx_Params
,10,0,alice,-,AnBx_Params,alice;X1;X43,anbxj.AnBx_Params
,10,0,alice,charlie,sent,alice;X1;X43,javax.crypto.SealedObject
,10,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,10,0,charlie,-,eq_check,charlie!,java.lang.String.toString
,10,0,charlie,alice,received,charlie!,javax.crypto.SealedObject
,10,0,charlie,-,eq_check,alice,java.lang.String.toString
,10,1,charlie,-,AnBx_Params,alice;@5700d6b1,anbxj.AnBx_Params
,10,1,charlie,bob,sent,alice;@5700d6b1,javax.crypto.SealedObject
,10,1,bob,charlie,received,alice;@5700d6b1,javax.crypto.SealedObject
,10,1,bob,-,AnBx_Params,X1;X43,anbxj.AnBx_Params
,10,1,bob,-,inv_check,X43,anbxj.Crypto_ByteArray.toString
,10,1,bob,-,eq_check,alice,java.lang.String.toString
,10,2,bob,-,generateNumber,X44,anbxj.Crypto_ByteArray
,10,2,bob,-,generateNumber,X45,anbxj.Crypto_ByteArray
,10,2,bob,-,AnBx_Params,X46;X45,anbxj.AnBx_Params
,10,2,bob,charlie,sent,X46;X45,javax.crypto.SealedObject
,10,2,charlie,bob,received,X46;X45,javax.crypto.SealedObject
,10,2,charlie,-,inv_check,@31a5c39e,javax.crypto.SealedObject.toString
,10,2,charlie,-,inv_check,@5700d6b1,javax.crypto.SealedObject.toString
,10,3,charlie,alice,sent,@31a5c39e,javax.crypto.SealedObject
,10,3,alice,charlie,received,@31a5c39e,javax.crypto.SealedObject
,10,3,alice,-,eq_check,X46,anbxj.Crypto_ByteArray.toString
,10,4,alice,charlie,sent,@63e2203c,javax.crypto.SealedObject
,10,4,charlie,alice,received,@63e2203c,javax.crypto.SealedObject
,10,4,charlie,-,inv_check,@490ab905,javax.crypto.SealedObject.toString
,10,5,charlie,bob,sent,@490ab905,javax.crypto.SealedObject
,10,5,bob,charlie,received,@490ab905,javax.crypto.SealedObject
,10,5,bob,-,eq_check,X47,anbxj.Crypto_ByteArray.toString
,10,6,bob,charlie,sent,@5abca1e0,javax.crypto.SealedObject
,10,6,charlie,bob,received,@5abca1e0,javax.crypto.SealedObject
,10,6,charlie,-,inv_check,@72d818d1,javax.crypto.SealedObject.toString
,10,7,charlie,alice,sent,@72d818d1,javax.crypto.SealedObject
,10,7,alice,charlie,received,@72d818d1,javax.crypto.SealedObject
,10,7,alice,-,inv_check,X45,anbxj.Crypto_ByteArray.toString
,10,7,alice,-,inv_check,X44,anbxj.Crypto_ByteArray.toString
