#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
10:51:52:869,9,7,alice,-,inv_check,X43,anbxj.Crypto_ByteArray.toString
10:51:52:871,9,7,alice,-,inv_check,X37,anbxj.Crypto_ByteArray.toString
00:00:00:000,10,0,alice,-,eq_check,alice!,java.lang.String.toString
10:51:52:872,10,0,alice,-,generateNumber,X46,anbxj.Crypto_ByteArray
10:51:52:885,10,0,alice,-,AnBx_Params,X1;X46,anbxj.AnBx_Params
10:51:52:890,10,0,alice,-,AnBx_Params,alice;@465232e9;X1;X46,anbxj.AnBx_Params
10:51:52:891,10,0,alice,bob,sent,alice;@465232e9;X1;X46,javax.crypto.SealedObject
10:51:52:937,10,0,bob,alice,received,alice;@465232e9;X1;X46,javax.crypto.SealedObject
10:51:52:937,10,0,bob,-,eq_check,alice,java.lang.String.toString
10:51:52:938,10,1,bob,-,AnBx_Params,alice;@19e4653c,anbxj.AnBx_Params
10:51:52:940,10,1,bob,charlie,sent,alice;@19e4653c,javax.crypto.SealedObject
10:51:52:987,10,1,charlie,bob,received,alice;@19e4653c,javax.crypto.SealedObject
10:51:52:993,10,1,charlie,-,AnBx_Params,X1;X46,anbxj.AnBx_Params
10:51:52:993,10,1,charlie,-,inv_check,X46,anbxj.Crypto_ByteArray.toString
10:51:52:993,10,1,charlie,-,eq_check,alice,java.lang.String.toString
10:51:52:994,10,2,charlie,-,generateNumber,X47,anbxj.Crypto_ByteArray
10:51:53:007,10,2,charlie,-,generateNumber,X48,anbxj.Crypto_ByteArray
10:51:53:020,10,2,charlie,-,AnBx_Params,X49;X48,anbxj.AnBx_Params
10:51:53:026,10,2,charlie,bob,sent,X49;X48,javax.crypto.SealedObject
10:51:53:069,10,2,bob,charlie,received,X49;X48,javax.crypto.SealedObject
10:51:53:070,10,2,bob,-,inv_check,@4a83a74a,javax.crypto.SealedObject.toString
10:51:53:070,10,2,bob,-,inv_check,@19e4653c,javax.crypto.SealedObject.toString
10:51:53:071,10,3,bob,alice,sent,@4a83a74a,javax.crypto.SealedObject
10:51:53:115,10,3,alice,bob,received,@4a83a74a,javax.crypto.SealedObject
10:51:53:121,10,3,alice,-,eq_check,X49,anbxj.Crypto_ByteArray.toString
10:51:53:122,10,4,alice,bob,sent,@5e3f861,javax.crypto.SealedObject
10:51:53:168,10,4,bob,alice,received,@5e3f861,javax.crypto.SealedObject
10:51:53:168,10,4,bob,-,inv_check,@7f485fda,javax.crypto.SealedObject.toString
10:51:53:169,10,5,bob,charlie,sent,@7f485fda,javax.crypto.SealedObject
10:51:53:210,10,5,charlie,bob,received,@7f485fda,javax.crypto.SealedObject
10:51:53:212,10,5,charlie,-,eq_check,X50,anbxj.Crypto_ByteArray.toString
10:51:53:213,10,6,charlie,bob,sent,@61c4eee0,javax.crypto.SealedObject
10:51:53:255,10,6,bob,charlie,received,@61c4eee0,javax.crypto.SealedObject
10:51:53:256,10,6,bob,-,inv_check,@8519cb4,javax.crypto.SealedObject.toString
10:51:53:256,10,7,bob,alice,sent,@470734c3,javax.crypto.SealedObject
10:51:53:301,10,7,alice,bob,received,@470734c3,javax.crypto.SealedObject
10:51:53:301,10,7,alice,-,inv_check,X48,anbxj.Crypto_ByteArray.toString
10:51:53:302,10,7,alice,-,inv_check,X37,anbxj.Crypto_ByteArray.toString
